hh_id,hh_expenditures_0,hh_expenditures_0_pc,hh_weights,urban,hh_size,Income_Group_5,Income_Group_10,hh_expenditures_USD,expenditures,share_ely,Urban
301,427548,213774,725.6487,1,2,5,10,13163.82893561994,21600,0.050520643296191305,Urban
302,433920,216960,725.6487,1,2,5,10,13360.017241910158,24000,0.05530973451327434,Urban
303,136608,68304,725.6487,1,2,4,8,4206.040826380123,11400,0.08345045678144765,Urban
304,714756,178689,725.6487,1,4,5,10,22006.71202931125,30000,0.04197236539462418,Urban
305,329940,164970,725.6487,1,2,5,10,10158.563995196897,13200,0.04000727404982724,Urban
306,160080,80040,725.6487,1,2,5,9,4928.7231749746,20400,0.12743628185907047,Urban
307,2261064,753688,725.6487,1,3,5,10,69616.18276424767,19200,0.00849157741664986,Urban
308,245820,245820,725.6487,1,1,5,10,7568.5827765633185,13200,0.053697827678789355,Urban
309,459108,114777,589.4614,1,4,5,10,14135.533729486746,24000,0.0522752816330798,Urban
310,430764,86152.8,589.4614,1,5,5,9,13262.846762523477,48000,0.11142992450622614,Urban
311,946608,157768,589.4614,1,6,5,10,29145.232303950248,48000,0.05070736778053851,Urban
312,1470420,490140,589.4614,1,3,5,10,45272.94559561563,60000,0.040804668054025384,Urban
313,374868,93717,589.4614,1,4,5,9,11541.857815819454,36000,0.09603380389897244,Urban
314,189888,94944,589.4614,1,2,5,9,5846.48542134918,8400,0.0442366026289181,Urban
315,500280,125070,589.4614,1,4,5,10,15403.183595554052,25200,0.05037179179659391,Urban
316,267216,66804,589.4614,1,4,4,8,8227.346901074541,24000,0.08981498113885396,Urban
317,272088,90696,589.4614,1,3,5,9,8377.351519443333,21600,0.07938608097380259,Urban
318,72132,36066,589.4614,1,2,3,6,2220.881184765541,21600,0.29945100648810513,Urban
319,429612,143204,589.4614,1,3,5,10,13227.377690199823,43200,0.10055585039524036,Urban
320,553512,184504,589.4614,1,3,5,10,17042.150312509624,14400,0.026015696136669125,Urban
321,255468,127734,957.4387,1,2,5,10,7865.636257273932,48000,0.1878904598619005,Urban
322,497736,248868,957.4387,1,2,5,10,15324.856060839313,26400,0.05304016587106418,Urban
323,159324,79662,957.4387,1,2,5,9,4905.446596262201,4440,0.027867741206597876,Urban
324,220920,220920,426.5263,1,1,5,10,6801.933557067644,24000,0.10863661053775123,Urban
325,218508,27313.5,426.5263,1,8,3,5,6727.670186889991,24000,0.1098357954857488,Urban
326,389028,97257,426.5263,1,4,5,9,11977.831829797717,12000,0.0308461087633795,Urban
327,203196,33866,426.5263,1,6,3,6,6256.227100588073,19200,0.09449004901671293,Urban
328,275520,34440,426.5263,1,8,3,6,8483.019797407556,24000,0.08710801393728224,Urban
329,96504,48252,426.5263,1,2,4,7,2971.273746112873,0,0,Urban
330,137352,68676,426.5263,1,2,4,8,4228.94793558915,0,0,Urban
331,96012,16002,426.5263,1,6,2,3,2956.1254964746454,0,0,Urban
332,171840,34368,426.5263,1,5,3,6,5290.80328827858,18000,0.10474860335195531,Urban
333,413268,137756,426.5263,1,3,5,10,12724.160226607963,3600,0.008711054327942159,Urban
334,187608,62536,426.5263,1,3,4,8,5776.286215708612,0,0,Urban
335,198180,49545,464.8043,1,4,4,7,6101.788848178823,24000,0.12110202845897669,Urban
336,74268,24756,464.8043,1,3,3,5,2286.646756365652,1800,0.024236548715462918,Urban
337,82176,82176,464.8043,1,1,5,9,2530.1271590874103,12000,0.14602803738317757,Urban
338,71556,71556,464.8043,1,1,4,8,2203.1466486037134,948,0.013248364916988093,Urban
339,297636,59527.2,464.8043,1,5,4,8,9163.952092121064,24000,0.08063540700721687,Urban
340,343416,68683.2,464.8043,1,5,4,8,10573.47824748299,36000,0.10482912852051157,Urban
341,1839108,262729.71428571426,464.8043,1,7,5,10,56624.52661719881,84000,0.045674316027117495,Urban
342,165492,33098.4,464.8043,1,5,3,6,5095.353920995105,24000,0.14502211587267058,Urban
343,147780,49260,464.8043,1,3,4,7,4550.016934018905,14400,0.09744214372716199,Urban
344,260484,52096.8,464.8043,1,5,4,7,8020.074509683181,25200,0.09674298613350532,Urban
345,49716,49716,464.8043,1,1,4,7,1530.7121524677484,9600,0.19309678976587014,Urban
346,1664976,554992,464.8043,1,3,5,10,51263.15465377629,30000,0.01801827774094041,Urban
347,212316,42463.2,496.7232,1,5,4,7,6537.023923150344,12000,0.05651952749675013,Urban
348,249480,49896,496.7232,1,5,4,7,7681.270975091598,16800,0.06734006734006734,Urban
349,394044,65674,496.7232,1,6,4,8,12132.270082206966,48000,0.1218138075950909,Urban
350,1145784,286446,496.7232,1,4,5,10,35277.6871209089,28800,0.025135627657568965,Urban
351,136392,68196,496.7232,1,2,4,8,4199.390375319437,2400,0.01759633996128805,Urban
352,140088,46696,496.7232,1,3,4,7,4313.186982357832,6000,0.04283022100394038,Urban
353,537432,53743.2,496.7232,1,10,4,7,16547.061177991935,54000,0.10047782789264502,Urban
354,72840,36420,496.7232,1,2,3,6,2242.679885464454,12000,0.16474464579901152,Urban
355,2163924,540981,496.7232,1,4,5,10,66625.3271344561,45600,0.02107282880544788,Urban
356,441576,110394,496.7232,1,4,5,9,13595.738785061118,21600,0.048915701940322846,Urban
357,102420,51210,807.073,1,2,4,7,3153.422211274978,6000,0.05858230814294083,Urban
358,185988,46497,807.073,1,4,4,7,5726.407832753472,6000,0.032260145815859086,Urban
359,89448,44724,807.073,1,2,4,7,2754.0256781304843,9600,0.10732492621411323,Urban
360,130644,26128.8,807.073,1,5,3,5,4022.414483204532,8400,0.06429686782401028,Urban
361,75720,37860,807.073,1,2,3,6,2331.3525662735924,20400,0.2694136291600634,Urban
362,239280,119640,807.073,1,2,5,10,7367.221897225901,5280,0.022066198595787363,Urban
363,25296,12648,807.073,1,2,1,2,778.8417131069307,3600,0.14231499051233396,Urban
364,307068,153534,500.775,1,2,5,10,9454.355121770992,72000,0.23447575129938644,Urban
365,588456,196152,500.775,1,3,5,10,18118.045506327166,60000,0.10196174395366858,Urban
366,117852,58926,500.775,1,2,4,8,3628.55999261061,14400,0.1221871499847266,Urban
367,1670472,835236,500.775,1,2,5,10,51432.371686320395,120000,0.07183598408114593,Urban
368,184272,61424,500.775,1,3,4,8,5673.57369377136,5400,0.02930450638187028,Urban
369,710520,177630,500.775,1,4,5,10,21876.28929462114,10632,0.014963688566120587,Urban
370,753504,150700.8,500.775,1,5,5,10,23199.729055697528,13200,0.017518155179003694,Urban
371,504960,252480,500.775,1,2,5,10,15547.276701868901,36000,0.07129277566539924,Urban
372,821652,410826,500.775,1,2,5,10,25297.946365343763,48000,0.05841889266988944,Urban
373,346788,173394,744.061,1,2,5,10,10677.299177930356,10320,0.029758815183916397,Urban
374,438276,87655.2,744.061,1,5,5,9,13494.13467163398,31200,0.07118801850888481,Urban
375,378804,42089.333333333336,744.061,1,9,4,7,11663.043812925276,31776,0.08388506985142713,Urban
376,710160,177540,744.061,1,4,5,10,21865.205209519998,50400,0.07096992227103752,Urban
377,127404,42468,744.061,1,3,4,7,3922.657717294252,8400,0.06593199585570311,Urban
378,76200,76200,744.061,1,1,5,9,2346.1313464084487,10800,0.14173228346456693,Urban
379,466884,233442,744.061,1,2,5,10,14374.949967671419,20400,0.04369393682370781,Urban
380,153408,51136,744.061,1,3,4,7,4723.298131100096,8400,0.05475594493116395,Urban
381,298704,74676,744.061,1,4,4,8,9196.83487792112,21600,0.07231238952273823,Urban
382,289536,41362.28571428572,744.061,1,7,4,7,8914.560177345362,24000,0.08289124668435013,Urban
383,137760,45920,744.061,1,3,4,7,4241.509898703778,7200,0.05226480836236934,Urban
384,310344,103448,744.061,1,3,5,9,9555.220296191386,14400,0.04640012373366329,Urban
385,104424,104424,948.0658,1,1,5,9,3215.1236183380033,15600,0.1493909446104344,Urban
386,131208,65604,948.0658,1,2,4,8,4039.7795498629885,6480,0.04938723248582404,Urban
387,187104,23388,948.0658,1,8,2,4,5760.768496567013,6000,0.032067727039507436,Urban
388,214464,30637.714285714286,948.0658,1,7,3,5,6603.158964253826,14664,0.06837511190689347,Urban
389,476016,95203.2,948.0658,1,5,5,9,14656.116259737062,72000,0.15125541998588282,Urban
390,166236,55412,948.0658,1,3,4,8,5118.261030204132,6000,0.036093264996751605,Urban
391,144288,48096,948.0658,1,3,4,7,4442.501308537825,4560,0.031603459747172324,Urban
392,166188,55396,948.0658,1,3,4,8,5116.783152190646,19200,0.11553180735071124,Urban
393,2831520,1415760,948.0658,1,2,5,10,87180.02401551773,60000,0.021190032208848956,Urban
394,434616,62088,948.0658,1,7,4,8,13381.4464731057,45600,0.10492020542271799,Urban
395,48672,48672,948.0658,1,1,4,7,1498.5683056744358,4320,0.08875739644970414,Urban
396,771120,257040,948.0658,1,3,5,10,23742.11028664676,8160,0.010582010582010581,Urban
397,122028,17432.571428571428,692.8531,1,7,2,3,3757.1353797838606,24000,0.1966761726816796,Urban
398,1605564,321112.8,692.8531,1,5,5,10,49433.911142584446,45600,0.02840123470630881,Urban
399,522672,261336,692.8531,1,2,5,10,16092.6136888451,18000,0.03443842409771329,Urban
400,259200,129600,692.8531,1,2,5,10,7980.541272822439,14400,0.05555555555555555,Urban
401,366888,52412.57142857143,692.8531,1,7,4,7,11296.160596077467,7200,0.01962451756394322,Urban
402,282660,94220,692.8531,1,3,5,9,8702.854151913545,18000,0.06368074718743366,Urban
403,158496,52832,692.8531,1,3,4,7,4879.953200529573,36000,0.2271350696547547,Urban
404,243228,34746.857142857145,692.8531,1,7,3,6,7488.777363835094,6000,0.024668212541319255,Urban
405,82920,82920,1135.1777,1,1,5,9,2553.034268296438,3840,0.04630969609261939,Urban
406,91128,30376,1135.1777,1,3,3,5,2805.7514086024817,6600,0.07242559915722939,Urban
407,63948,31974,1135.1777,1,2,3,6,1968.90298346624,4200,0.06567836367048227,Urban
408,301896,150948,857.5476,1,2,5,10,9295.113765817914,4800,0.015899515064790523,Urban
409,103560,103560,857.5476,1,1,5,9,3188.5218140952616,3120,0.030127462340672075,Urban
410,191124,191124,857.5476,1,1,5,10,5884.540780196435,3240,0.016952345074401957,Urban
411,145332,145332,857.5476,1,1,5,10,4474.645155331137,3240,0.022293782511766162,Urban
412,179040,179040,857.5476,1,1,5,10,5512.484990301426,3360,0.01876675603217158,Urban
413,168852,168852,857.5476,1,1,5,10,5198.8053819391,3360,0.019899083220808755,Urban
414,120696,120696,857.5476,1,1,5,10,3716.1242649096343,2880,0.023861602704314974,Urban
415,289644,144822,857.5476,1,2,5,10,8917.885402875705,7200,0.02485810166963583,Urban
416,180000,180000,857.5476,1,1,5,10,5542.042550571138,3600,0.02,Urban
417,176856,88428,857.5476,1,2,5,9,5445.241540687829,4200,0.023748134075179807,Urban
418,164124,82062,857.5476,1,2,5,9,5053.234397610764,6000,0.03655772464721796,Urban
419,148500,148500,857.5476,1,1,5,10,4572.185104221189,3600,0.024242424242424242,Urban
420,171144,171144,857.5476,1,1,5,10,5269.374057083039,3360,0.019632590099565278,Urban
421,63108,63108,779.0274,1,1,4,8,1943.0401182302412,7200,0.11409013120365089,Urban
422,128892,64446,779.0274,1,2,4,8,3968.4719357123067,12000,0.09310120100549298,Urban
423,392436,98109,779.0274,1,4,5,9,12082.761168755196,24000,0.061156468825490015,Urban
424,302568,100856,779.0274,1,3,5,9,9315.804058006712,16800,0.0555247084952804,Urban
425,46992,46992,779.0274,1,1,4,7,1446.8425752024386,7200,0.15321756894790603,Urban
426,194652,97326,779.0274,1,2,5,9,5993.164814187629,12000,0.061648480364959006,Urban
427,54312,54312,779.0274,1,1,4,7,1672.2189722589983,8400,0.15466195315952275,Urban
428,193212,64404,779.0274,1,3,4,8,5948.82847378306,14400,0.07452953232718465,Urban
429,253680,63420,779.0274,1,4,4,8,7810.585301271592,24000,0.0946073793755913,Urban
430,76704,25568,779.0274,1,3,3,5,2361.649065550048,4800,0.0625782227784731,Urban
431,79572,79572,779.0274,1,1,5,9,2449.9522768558145,7800,0.09802443070426783,Urban
432,159072,26512,779.0274,1,6,3,5,4897.6877366914005,20400,0.12824381412190705,Urban
433,33108,33108,779.0274,1,1,3,6,1019.3663598017181,3600,0.10873504893077202,Urban
434,144852,144852,346.8892,1,1,5,10,4459.866375196281,3600,0.02485295335929086,Urban
435,233616,116808,346.8892,1,2,5,10,7192.832291634595,3600,0.01540990343127183,Urban
436,122880,122880,346.8892,1,1,5,10,3783.3677145232305,3600,0.029296875,Urban
437,147960,147960,346.8892,1,1,5,10,4555.558976569476,3600,0.024330900243309004,Urban
438,195336,97668,346.8892,1,2,5,9,6014.2245758798,3600,0.018429782528566162,Urban
439,195072,97536,346.8892,1,2,5,9,6006.096246805629,2400,0.012303149606299213,Urban
440,122472,122472,346.8892,1,1,5,10,3770.8057514086026,3000,0.024495394865765237,Urban
441,274944,137472,346.8892,1,2,5,10,8465.285261245728,3600,0.013093575418994413,Urban
442,278520,139260,346.8892,1,2,5,10,8575.387173250409,3600,0.012925463162429988,Urban
443,352980,58830,773.0221,1,6,4,8,10867.945441670003,25200,0.07139214686384497,Urban
444,190356,95178,773.0221,1,2,5,9,5860.894731980665,13200,0.0693437559099792,Urban
445,180516,45129,773.0221,1,4,4,7,5557.929739216109,10440,0.05783420860200758,Urban
446,233952,33421.71428571428,773.0221,1,7,3,6,7203.177437728995,16200,0.06924497332786213,Urban
447,506016,84336,773.0221,1,6,5,9,15579.790018165584,27600,0.054543729842534625,Urban
448,630408,157602,773.0221,1,4,5,10,19409.710890113613,27600,0.04378117028971713,Urban
449,219072,219072,773.0221,1,1,5,10,6745.035253548447,14400,0.06573181419807186,Urban
450,184884,61628,773.0221,1,3,4,8,5692.416638443302,18240,0.09865645485818135,Urban
451,916272,229068,1043.9422,1,4,5,10,28211.213399427324,38400,0.04190895280004191,Urban
452,983880,327960,1043.9422,1,3,5,10,30292.804581421842,21600,0.021953896816684963,Urban
453,595224,198408,1043.9422,1,3,5,10,18326.42630622864,24000,0.04032095480020967,Urban
454,933888,466944,1043.9422,1,2,5,10,28753.594630376552,24000,0.025699013157894735,Urban
455,523860,261930,1043.9422,1,2,5,10,16129.19116967887,25200,0.04810445538884435,Urban
456,1311048,262209.6,1043.9422,1,5,5,10,40366.021121339945,62400,0.04759551137715782,Urban
457,1157880,385960,1043.9422,1,3,5,10,35650.11238030728,30000,0.025909420665353924,Urban
458,676608,169152,1043.9422,1,4,5,10,20832.16847809354,30000,0.04433881952326901,Urban
459,980568,245142,1043.9422,1,4,5,10,30190.830998491336,72000,0.07342683016374184,Urban
460,1094532,547266,1043.9422,1,2,5,10,33699.68287200961,20400,0.01863810286040061,Urban
461,319848,106616,965.0223,1,3,5,9,9847.840142861542,14400,0.045021385157950025,Urban
462,691968,230656,965.0223,1,3,5,10,21305.089442408942,24000,0.034683684794672584,Urban
463,575052,191684,965.0223,1,3,5,10,17705.348071061304,24000,0.04173535610692598,Urban
464,742836,123806,965.0223,1,6,5,10,22871.270667200348,48000,0.06461722372098283,Urban
465,326964,81741,965.0223,1,4,5,9,10066.935558360788,19200,0.058722061144346166,Urban
466,417660,139220,965.0223,1,3,5,10,12859.3860648419,32400,0.0775750610544462,Urban
467,154224,77112,965.0223,1,2,5,9,4748.422057329351,4200,0.027233115468409588,Urban
468,219168,219168,965.0223,1,1,5,10,6747.9910095754185,2400,0.010950503723171266,Urban
469,113472,37824,965.0223,1,3,3,6,3493.7036238800456,2400,0.021150592216582064,Urban
470,337308,84327,965.0223,1,4,5,9,10385.418270266942,6000,0.017787897114803088,Urban
471,335532,83883,965.0223,1,4,5,9,10330.736783767974,36000,0.10729229998927077,Urban
472,411408,137136,965.0223,1,3,5,10,12666.892453585395,30000,0.07292031268230079,Urban
473,128208,32052,887.8711,1,4,3,6,3947.4121740201363,4800,0.037439161362785474,Urban
474,499596,124899,887.8711,1,4,5,10,15382.12383386188,9600,0.019215526145125263,Urban
475,230892,38482,887.8711,1,6,3,6,7108.962714369285,6000,0.025986175354711295,Urban
476,629112,157278,887.8711,1,4,5,10,19369.8081837495,18000,0.02861175752489223,Urban
477,301620,100540,887.8711,1,3,5,9,9286.615967240372,24000,0.07957032027053909,Urban
478,77052,38526,887.8711,1,2,3,6,2372.3636811478186,3600,0.04672169444011836,Urban
479,147384,49128,887.8711,1,3,4,7,4537.824440407649,27600,0.18726591760299627,Urban
480,458676,91735.2,887.8711,1,5,5,9,14122.232827365375,24000,0.05232451665227743,Urban
481,315468,39433.5,887.8711,1,8,3,6,9712.983774130978,32400,0.10270455323519342,Urban
482,535368,178456,887.8711,1,3,5,10,16483.512423412052,19200,0.035863181960819474,Urban
483,190608,63536,887.8711,1,3,4,8,5868.653591551464,4800,0.025182573659027953,Urban
484,249384,83128,887.8711,1,3,5,9,7678.315219064627,22200,0.0890193436627851,Urban
485,327672,109224,887.8711,1,3,5,9,10088.7342590597,18000,0.054932981762250054,Urban
486,1034736,258684,712.9083,1,4,5,10,31858.616336709874,6720,0.006494410168390778,Urban
487,699732,174933,712.9083,1,4,5,10,21544.136211090245,9600,0.013719538337534943,Urban
488,156420,52140,712.9083,1,3,4,7,4816.03497644632,0,0,Urban
489,126588,126588,712.9083,1,1,5,10,3897.533791064996,3600,0.02843871457010143,Urban
490,644808,214936,712.9083,1,3,5,10,19853.074294159305,24000,0.0372203818811181,Urban
491,458832,114708,712.9083,1,4,5,10,14127.035930909204,15600,0.03399937231928026,Urban
492,77364,38682,712.9083,1,2,3,6,2381.9698882354755,7080,0.09151543353497751,Urban
493,251112,35873.142857142855,712.9083,1,7,3,6,7731.51882755011,12000,0.04778744146038421,Urban
494,1204296,401432,712.9083,1,3,5,10,37079.22041934789,19200,0.015942924330895395,Urban
495,569748,189916,712.9083,1,3,5,10,17542.04255057114,22680,0.03980707260051813,Urban
496,201060,100530,712.9083,1,2,5,9,6190.461528987962,4200,0.02088928678006565,Urban
497,216072,54018,712.9083,1,4,4,7,6652.667877705595,9600,0.04442963456625569,Urban
498,455688,113922,712.9083,1,4,5,9,14030.234921025894,4752,0.010428187707378732,Urban
499,304200,152100,903.2103,1,2,5,10,9366.051910465225,18000,0.05917159763313609,Urban
500,278616,139308,903.2103,1,2,5,10,8578.34292927738,14400,0.0516840382461883,Urban
501,234828,39138,903.2103,1,6,3,6,7230.148711475107,30000,0.12775307884920026,Urban
502,374904,93726,903.2103,1,4,5,9,11542.966224329568,19200,0.05121311055630241,Urban
503,195648,97824,903.2103,1,2,5,9,6023.830782967456,14400,0.07360157016683022,Urban
504,277644,92548,903.2103,1,3,5,9,8548.415899504296,18000,0.06483122271686044,Urban
505,588132,147033,903.2103,1,4,5,10,18108.069829736138,42000,0.07141254004203137,Urban
506,152664,76332,903.2103,1,2,5,9,4700.391021891069,14400,0.09432479169941833,Urban
507,174048,58016,903.2103,1,3,4,8,5358.7856768989195,10800,0.06205184776613348,Urban
508,258444,86148,903.2103,1,3,5,9,7957.264694110041,12000,0.04643172215257464,Urban
509,363372,181686,903.2103,1,2,5,10,11187.906031589644,36000,0.09907202536243849,Urban
510,237108,118554,903.2103,1,2,5,10,7300.347917115675,0,0,Urban
511,110664,110664,425.8493,1,1,5,9,3407.247760091136,18000,0.16265452179570591,Urban
512,531816,132954,425.8493,1,4,5,10,16374.149450414116,36000,0.06769258540547858,Urban
513,117420,58710,425.8493,1,2,4,8,3615.2590904892395,24000,0.20439448134900357,Urban
514,746700,746700,425.8493,1,1,5,10,22990.23984728594,24000,0.03214142225793491,Urban
515,700764,175191,425.8493,1,4,5,10,21575.910588380186,42000,0.05993458568077127,Urban
516,697164,77462.66666666667,425.8493,1,9,5,9,21465.06973736876,30000,0.04303148183210837,Urban
517,306804,61360.8,425.8493,1,5,4,8,9446.22679269682,36000,0.11733875699143427,Urban
518,47916,47916,712.5208,1,1,4,7,1475.291726962037,3600,0.07513148009015777,Urban
519,139428,34857,712.5208,1,4,3,6,4292.866159672404,7200,0.051639555899819264,Urban
520,325860,162930,712.5208,1,2,5,10,10032.944364050618,19200,0.05892100902227951,Urban
521,163956,81978,712.5208,1,2,5,9,5048.061824563564,7200,0.04391422088853107,Urban
522,65160,65160,712.5208,1,1,4,8,2006.2194033067522,1800,0.027624309392265192,Urban
523,227040,113520,712.5208,1,2,5,9,6990.363003787063,4560,0.0200845665961945,Urban
524,147396,73698,712.5208,1,2,4,8,4538.1939099110195,13200,0.089554669054791175,Urban
525,87372,43686,712.5208,1,2,4,7,2690.1074540472305,9600,0.10987501716797143,Urban
526,134448,44816,712.5208,1,3,4,7,4139.536315773269,9600,0.07140307033202428,Urban
527,76740,19185,712.5208,1,4,2,4,2362.757474060162,6720,0.0875684128225176,Urban
528,153540,51180,712.5208,1,3,4,7,4727.362295637181,4320,0.02813599062133646,Urban
529,219204,109602,712.5208,1,2,5,9,6749.099418085532,6000,0.027371763288991078,Urban
530,88032,22008,712.5208,1,4,2,4,2710.428276732658,9600,0.10905125408942203,Urban
531,174840,174840,712.5208,1,1,5,10,5383.170664121432,1800,0.01029512697323267,Urban
532,332088,166044,575.472,1,2,5,10,10224.699036300379,4680,0.014092650140926501,Urban
