hh_id,hh_expenditures_0,hh_expenditures_0_pc,hh_weights,urban,hh_size,Income_Group_5,Income_Group_10,hh_expenditures_USD_pc,expenditures,share_ely,Urban
93936314743013,23501,7833.666666666667,2040,2,3,2,3,376.11228474489474,520,0.02212671801199949,Rural
9393631480413,21545,3590.8333333333335,1714,2,6,1,1,172.40413545867744,390,0.018101647714086795,Rural
93936314841014,18018,9009,1685,2,2,2,3,432.5427309391204,300,0.016650016650016652,Rural
93936314841015,28631,7157.75,1685,2,4,1,2,343.6599769541003,1039,0.036289336732911875,Rural
9494131501613,132182,26436.4,664,1,5,5,9,1269.2721336662187,1440,0.010894070297014722,Urban
9494131501614,144440,18055,664,1,8,4,7,866.8619166506626,4800,0.033231791747438386,Urban
9494131501615,55474,18491.333333333332,664,1,3,4,7,887.8112796876,1272,0.02292966074196921,Urban
94941315071613,123533,15441.625,755,1,8,3,6,741.3877952755905,2765,0.022382683169679358,Urban
94941315071614,110490,22098,755,1,5,4,8,1060.9756097560976,1440,0.0130328536519142,Urban
94941315071615,86485,28828.333333333332,755,1,3,5,9,1384.1143332693168,4830,0.05584783488466208,Urban
9494131513513,127913,15989.125,1134,1,8,3,6,767.6745246783177,4736,0.03702516554220447,Urban
9494131513514,118984,39661.333333333336,1134,1,3,5,10,1904.2314832597147,4102,0.03447522355947018,Urban
9494131513515,58145,29072.5,1134,1,2,5,9,1395.8373343575956,2000,0.03439676670392983,Urban
94941315192513,73417,73417,2239,1,1,5,10,3524.918379105051,3480,0.047400465832164215,Urban
94941315192514,90375,22593.75,2239,1,4,4,8,1084.7777030919915,1800,0.01991701244813278,Urban
94941315192515,160337,40084.25,2239,1,4,5,10,1924.536681390436,6552,0.040863930346707246,Urban
9494231569119,69451,17362.75,586,1,4,4,7,833.6254081044748,1800,0.02591755338296065,Urban
94942315702413,60949.5,20316.5,1509,2,3,4,7,975.4417130785481,1200,0.019688430585976916,Rural
94942315702414,42036,8407.2,1509,2,5,2,3,403.6489341271366,396,0.009420496717099628,Rural
9494231582314,68431,8553.875,1909,2,8,2,3,410.69113693105436,2880,0.042086189007905776,Rural
94942315943014,13464,6732,2937,2,2,1,2,323.2187439984636,420,0.031194295900178252,Rural
94942315943015,20460,5115,2937,2,4,1,1,245.58286921451892,0,0,Rural
9494331543513,39020,9755,951,2,4,2,4,468.35990013443444,468,0.011993849308047155,Rural
9494431567914,28943,14471.5,2008,1,2,3,6,694.8098713270597,360,0.012438240679957158,Urban
9494431567915,61808,15452,2008,1,4,3,6,741.8859227962358,960,0.015531969971524721,Urban
9494431597414,82037,16407.4,3412,2,5,3,6,787.756865757634,396,0.004827090215390617,Rural
9494431609614,25400,5080,2364,2,5,1,1,243.90243902439025,588,0.0231496062992126,Rural
94945316181114,44822,14940.666666666666,1387,2,3,3,6,717.3356379233084,1780,0.03971264111373879,Rural
9494531630213,15328,15328,1872,2,1,3,6,735.9323986940657,180,0.01174321503131524,Rural
9494531630215,21360,7120,1872,2,3,1,2,341.8475129633186,410,0.019194756554307114,Rural
94945316361115,53555,17851.666666666668,2308,2,3,4,7,857.0994174508675,624,0.011651573149099058,Rural
9494631648913,26304,8768,2480,2,3,2,3,420.97176877280583,780,0.029653284671532845,Rural
9494631648915,57627,11525.4,2480,2,5,2,4,553.3608603802573,2100,0.036441251496694256,Rural
94946316541815,57366,19122,2533,2,3,4,7,918.0910313040139,360,0.006275494195167869,Rural
94946316631213,29503,9834.333333333334,2452,2,3,2,4,472.16887523205946,310,0.010507406026505779,Rural
94946316631214,35530,11843.333333333334,2452,2,3,2,4,568.6255681454453,185,0.005206867435969603,Rural
94947316842013,52303,8717.166666666666,3995,1,6,2,3,418.531143972857,1488,0.028449610920979675,Urban
94947316842014,86369,28789.666666666668,3995,1,3,5,9,1382.257858011651,4200,0.04862855885792356,Urban
94947316842015,42456,7076,3995,1,6,1,2,339.73497215287114,1176,0.027699265121537593,Urban
94947316932013,55146,13786.5,1743,2,4,3,5,661.9214518916842,1500,0.0272005222500272,Rural
94947316932014,113115,28278.75,1743,2,4,5,9,1357.7275782600345,960,0.008486938071873756,Rural
94947316932015,50991,25495.5,1743,2,2,4,8,1224.0973689264451,516,0.010119432841089604,Rural
94947317083614,20482,20482,2429,2,1,4,7,983.3877472632994,660,0.0322234156820623,Rural
94947317083615,83018,16603.6,2429,2,5,3,6,797.1768772805838,720,0.008672817943096678,Rural
94947317141713,40312,10078,1811,2,4,2,4,483.86787017476473,625,0.015504068267513396,Rural
94947317141714,100896,16816,1811,2,6,3,6,807.3746879201076,1920,0.019029495718363463,Rural
94947317141715,29183,9727.666666666666,1811,2,3,2,4,467.04756417642915,600,0.02055991501901792,Rural
9494731720313,38568,9642,1926,2,4,2,4,462.93451123487614,420,0.010889856876166771,Rural
9494731720314,29306,14653,1926,2,2,3,6,703.5241021701555,740,0.02525080188357333,Rural
9494731720315,20855,4171,1926,2,5,1,1,200.2592663721913,960,0.04603212658834812,Rural
9494731729614,23766,11883,2432,2,2,2,4,570.5300556942577,1560,0.06563998990154002,Rural
9494731729615,24975,6243.75,2432,2,4,1,2,299.77674284616864,456,0.018258258258258258,Rural
94948317352113,65153,9307.57142857143,2594,2,7,2,3,446.8778292957283,1800,0.02762727733181895,Rural
9494831747513,48621,12155.25,2433,2,4,3,5,583.6014019589015,360,0.007404208058246437,Rural
9494831747514,45683,11420.75,2433,2,4,2,4,548.3363741117727,2400,0.05253595429371977,Rural
9494831747515,122493,61246.5,2433,2,2,5,10,2940.584789706165,2540,0.020735878784910157,Rural
94949317561614,108326,21665.2,2498,1,5,4,8,1040.195890147878,1368,0.012628547163192585,Urban
94949317571513,95062,23765.5,1913,1,4,4,8,1141.0361052429423,4272,0.044939092381813976,Urban
94949317571514,62734,20911.333333333332,1913,1,3,4,8,1004.0010242622111,1440,0.022954059999362387,Urban
9494931762615,33136,16568,2390,2,2,3,6,795.4676397157673,0,0,Rural
94949317681514,216023,30860.428571428572,2430,2,7,5,9,1481.6798814782298,2160,0.009998935298556172,Rural
94949317681515,53771,10754.2,2430,2,5,2,4,516.3337814480508,1800,0.03347529337375165,Rural
94950317832513,145667,16185.222222222223,2122,1,9,3,6,777.0896016046775,960,0.006590373935071087,Urban
94950317832514,52716,10543.2,2122,1,5,2,4,506.2031880161322,720,0.013658092419758707,Urban
94950317832515,68704,13740.8,2122,1,5,3,5,659.7272901862876,2460,0.03580577550069865,Urban
94950317861913,56874,14218.5,2427,2,4,3,5,682.6627616669867,0,0,Rural
94950317861915,81105,27035,2427,2,3,5,9,1298.0122911465335,1680,0.020713889402626227,Rural
9495031795213,33716,16858,2264,2,2,3,6,809.391204148262,1800,0.053387115909360544,Rural
9495031795214,60818,12163.6,2264,2,5,3,5,584.0023045899751,1440,0.02367720082870203,Rural
9495031795215,44839,11209.75,2264,2,4,2,4,538.205780679854,1500,0.03345302080777894,Rural
94950317982113,55974,11194.8,2422,2,5,2,4,537.4879969272133,720,0.012863115017686784,Rural
94950317982114,83974,20993.5,2422,2,4,4,8,1007.9460341847513,3720,0.04429942601281349,Rural
9495031804713,76474,19118.5,4292,2,4,4,7,917.922988285001,3840,0.05021314433663729,Rural
9495031804714,19443,19443,4292,2,1,4,7,933.502976762051,900,0.046289152908501774,Rural
9495031804715,20021,10010.5,4292,2,2,2,4,480.62704052237376,240,0.011987413216123071,Rural
9495031810513,81555,13592.5,2356,2,6,3,5,652.6070674092567,1200,0.014713996689350745,Rural
9495031810515,18649,3729.8,2356,2,5,1,1,179.0762435183407,960,0.051477291007560724,Rural
94951316791313,97297,10810.777777777777,1157,1,9,2,4,519.0502101871413,3528,0.03626011079478298,Urban
94951316872113,51932,10386.4,2507,2,5,2,4,498.6748607643557,0,0,Rural
94951316872114,108658,18109.666666666668,2507,2,6,4,7,869.4865885666732,940,0.008650996705258701,Rural
94951316872115,127731,18247.285714285714,2507,2,7,4,7,876.0939943482674,932,0.007296584227791217,Rural
9495131699914,89248,17849.6,2352,2,5,4,7,857.0001920491645,1560,0.01747938329150233,Rural
9495131699915,115662,23132.4,2352,2,5,4,8,1110.6395237180718,3200,0.02766682229254206,Rural
9495131699919,19082,19082,2352,2,1,4,7,916.1705396581525,250,0.013101352059532544,Rural
95954318162613,210896,52724,1642,1,4,5,10,2531.400038409833,6600,0.03129504589940065,Urban
95954318162614,137922,34480.5,1642,1,4,5,9,1655.4878048780488,9000,0.06525427415495715,Urban
95954318162615,47830,15943.333333333334,1642,1,3,3,6,765.4759618462326,3240,0.06773991218900272,Urban
95954318191113,68557,13711.4,1176,1,5,3,5,658.3157288265796,2400,0.03500736613329054,Urban
95954318191114,27297,9099,1176,1,3,2,3,436.86383714230845,3800,0.13920943693446167,Urban
95954318191115,163332,40833,1176,1,4,5,10,1960.4858843864029,3600,0.02204099625303064,Urban
9595431825113,59230,14807.5,1643,1,4,3,6,710.942001152295,1800,0.030390005065000843,Urban
9595431825114,76524,19131,1643,1,4,4,7,918.5231419243327,1800,0.02352203230359103,Urban
9595431825115,59920,11984,1643,1,5,3,5,575.3792971000577,1300,0.021695594125500667,Urban
95954318281213,99156,19831.2,1275,1,5,4,7,952.1413481851355,2160,0.021783855742466416,Urban
95954318281215,257530,42921.666666666664,1275,1,6,5,10,2060.7675564944625,8200,0.03184095056886576,Urban
95954318281220,71261,14252.2,1275,1,5,3,5,684.2807758786249,1400,0.019646089726498363,Urban
95954318342913,45990,11497.5,1623,2,4,2,4,552.0213174572691,0,0,Rural
95954318342914,54803,18267.666666666668,1623,2,3,4,7,877.0725305678254,1300,0.02372132912431801,Rural
95954318342920,70111,17527.75,1623,2,4,4,7,841.5474361436528,2700,0.03851036214003509,Rural
95956318431115,26625,8875,1872,1,3,2,3,426.1090839254849,720,0.027042253521126762,Urban
95956318491013,53907,13476.75,1430,2,4,3,5,647.0496447090455,850,0.01576789656259855,Rural
9595631855414,88068,22017,1502,2,4,4,8,1057.0866141732283,1500,0.017032293227960214,Rural
9595631855415,134480,44826.666666666664,1502,2,3,5,10,2152.230971128609,1700,0.01264128494943486,Rural
95956318641415,50727,10145.4,1605,2,5,2,4,487.1038985980411,600,0.011828020580755811,Rural
9595731867713,35052,7010.4,1705,1,5,1,2,336.5853658536585,720,0.020540910647038686,Urban
9595731867719,140180,35045,1705,1,4,5,9,1682.590743230267,1200,0.008560422314167499,Urban
9595731873513,99080,33026.666666666664,1816,2,3,5,9,1585.6859355995134,1080,0.010900282599919257,Rural
9595731873514,168640,33728,1816,2,5,5,9,1619.3585557902823,2160,0.012808349146110056,Rural
9595731873515,94601,31533.666666666668,1816,2,3,5,9,1514.003584917739,1150,0.012156319700637413,Rural
95957318791213,97686,24421.5,1458,2,4,4,8,1172.5321682350682,960,0.009827406178981635,Rural
95957318821515,66463,22154.333333333332,1704,2,3,4,8,1063.6803021573523,1760,0.02648089914689376,Rural
95957318881514,60496,12099.2,1637,2,5,3,5,580.9103130401384,900,0.014877016662258661,Rural
95957318881515,44400,8880,1637,2,5,2,3,426.3491453812176,600,0.013513513513513514,Rural
95957318881519,71400,8925,1637,2,8,2,3,428.5096984828116,1620,0.0226890756302521,Rural
95958318941913,39686,9921.5,1809,2,4,2,4,476.35394661033223,600,0.015118681650960036,Rural
95958318941914,32749,10916.333333333334,1809,2,3,2,4,524.1181742526087,800,0.024428226816085988,Rural
95958318941915,47919,11979.75,1809,2,4,3,5,575.1752448626848,800,0.01669483920782988,Rural
95958319001214,215103,35850.5,2194,1,6,5,9,1721.2646437487997,6000,0.027893613757130304,Urban
95958319001215,67384,22461.333333333332,2194,1,3,4,8,1078.420075539338,3000,0.044520954529265105,Urban
95958319001219,99390,24847.5,2194,1,4,4,8,1192.9854042634915,3200,0.03219639802797062,Urban
95958319061514,31758,15879,1835,2,2,3,6,762.3871711158057,750,0.023616096731532213,Rural
95958319061515,47185,11796.25,1835,2,4,2,4,566.364989437296,600,0.012715905478435943,Rural
95958319121614,107291,13411.375,1034,2,8,3,5,643.9108411753409,1500,0.013980669394450607,Rural
95958319121615,47909,11977.25,1034,2,4,3,5,575.0552141348185,1200,0.025047485858606944,Rural
95959319481415,83479,13913.166666666666,1752,2,6,3,5,668.0030087702452,1800,0.021562309083721653,Rural
95959319574513,119422,19903.666666666668,1717,2,6,4,7,955.6206388835543,9000,0.07536299844249804,Rural
95959319574515,233149,21195.363636363636,1717,2,11,4,8,1017.6379698657402,5500,0.02359006472255939,Rural
9595931969415,43236,14412,1415,2,3,3,6,691.953140003841,936,0.02164862614487927,Rural
95960319781013,105220,21044,1506,2,5,4,8,1010.3706548876512,3500,0.033263638091617566,Rural
95960319781014,49570,16523.333333333332,1506,2,3,3,6,793.323090711222,1200,0.024208190437764777,Rural
95960319781015,74120,18530,1506,2,4,4,7,889.667754945266,1000,0.013491635186184566,Rural
95960319812113,24969,6242.25,1714,2,4,1,2,299.70472440944883,720,0.028835756337858946,Rural
95960319812120,67030,16757.5,1714,2,4,3,6,804.5659688880354,1800,0.026853647620468445,Rural
9596031988413,66254,13250.8,1705,2,5,3,5,636.2012675244862,5040,0.07607087873939687,Rural
9596031993314,47099,9419.8,1607,2,5,2,3,452.26618014211635,1300,0.02760143527463428,Rural
9596031993319,18016,9008,1607,2,2,2,3,432.4947186479739,240,0.013321492007104795,Rural
9596031993320,53196,17732,1607,2,3,4,7,851.3539466103323,1400,0.026317768253252126,Rural
95961318912313,110797,18466.166666666668,1794,1,6,4,7,886.6029703604123,2300,0.02075868480193507,Urban
95961318912314,89082,17816.4,1794,1,5,4,7,855.4061839830997,2500,0.028064030892885207,Urban
95961318912315,111186,18531,1794,1,6,4,7,889.7157672364125,4520,0.040652600147500585,Urban
95961319181813,87158,21789.5,1787,2,4,4,8,1046.163817937392,1440,0.01652171917666766,Rural
9596131927315,41821,13940.333333333334,1799,2,3,3,5,669.307342679726,850,0.02032471724731594,Rural
9596131927319,89995,17999,1799,2,5,4,7,864.1732283464567,1580,0.017556530918384355,Rural
9596131927320,84762,28254,1799,2,3,5,9,1356.5392740541579,1800,0.021235931195582928,Rural
9596131933819,79498,15899.6,1785,2,5,3,6,763.3762243134242,3500,0.044026264811693375,Rural
9596131933820,455434,56929.25,1785,2,8,5,10,2733.303725753793,4000,0.008782831321333059,Rural
96964319991713,104911,26227.75,1915,1,4,5,9,1259.2543691184944,2208,0.02104641076722174,Urban
96964319991714,84035,16807,1915,1,5,3,6,806.9425772997888,2700,0.03212946986374725,Urban
96964319991715,141869,35467.25,1915,1,4,5,9,1702.8639331668908,10800,0.07612656746717042,Urban
96964320051614,118706,23741.2,1686,1,5,4,8,1139.8694065680816,2400,0.02021801762337203,Urban
96964320051615,41210,6868.333333333333,1686,1,6,1,2,329.764419691441,1080,0.026207231254549868,Urban
96964320083413,78023,19505.75,2022,1,4,4,7,936.5157480314961,1980,0.025377132384040605,Urban
96964320083415,112206,37402,2022,1,3,5,10,1795.7557134626466,2400,0.021389230522431954,Urban
96964320083419,136000,34000,2022,1,4,5,9,1632.4178989821394,3252,0.023911764705882355,Urban
9696432020114,65507,21835.666666666668,1884,1,3,4,8,1048.380385378657,2124,0.03242401575404155,Urban
9696432020115,60380,20126.666666666668,1884,1,3,4,7,966.3273798092313,0,0,Urban
96964320221813,42945,7157.5,1855,1,6,1,2,343.64797388131365,864,0.0201187565490744,Urban
96964320221820,38469,12823,1855,1,3,3,5,615.6616093719992,477,0.012399594478671137,Urban
9696432032620,100946,25236.5,1405,2,4,4,8,1211.662185519493,6800,0.06736274840013473,Rural
9696432035314,78651,26217,1787,2,3,5,9,1258.738236988669,1380,0.017545867185414045,Rural
9696432035315,128507,21417.833333333332,1787,2,6,4,8,1028.3192497279304,2700,0.021010528609336457,Rural
9696632050514,14875,7437.5,2173,2,2,1,2,357.091415402343,750,0.05042016806722689,Rural
9696632050519,22158,4431.6,2173,2,5,1,1,212.77126944497795,900,0.04061738424045491,Rural
96966320561915,27711,13855.5,2084,2,2,3,5,665.2342999807951,840,0.030312872144635704,Rural
96967320651513,28724,7181,1914,1,4,1,2,344.77626272325716,684,0.02381283943740426,Urban
9696732072214,13106,6553,2202,2,2,1,2,314.62454388323414,485,0.03700595147260797,Rural
9696732080414,3592,3592,1290,2,1,1,1,172.46014979834837,360,0.10022271714922049,Rural
9696732086815,24230,4846,2339,2,5,1,1,232.6675628961014,1200,0.04952538175815105,Rural
96967320921215,36745,12248.333333333334,2369,2,3,3,5,588.0705460597914,3600,0.09797251326711118,Rural
9696832098213,40639,10159.75,1789,1,4,2,4,487.79287497599387,390,0.009596692832008662,Urban
9696832098215,36414,9103.5,1789,1,4,2,3,437.07989245246785,1440,0.039545229856648545,Urban
9696832098219,60309,10051.5,1789,1,6,2,4,482.5955444593816,1560,0.02586678605183306,Urban
96968321041715,29468,9822.666666666666,2031,2,3,2,4,471.60873183534983,840,0.02850549748880141,Rural
96968321131313,44941,14980.333333333334,2317,2,3,3,6,719.2401254721209,2400,0.05340335106027903,Rural
96968321162014,42146,8429.2,2184,2,5,2,3,404.7052045323603,850,0.020167987472120723,Rural
9696832124513,40345,6724.166666666667,2532,2,6,1,2,322.8426477178158,1800,0.044615193952162596,Rural
9696832124514,37553,12517.666666666666,2532,2,3,3,5,601.0018564752577,1800,0.04793225574521343,Rural
9696832124515,28659,7164.75,2532,2,4,1,2,343.996062992126,500,0.017446526396594438,Rural
96969321281413,30668,7667,2085,1,4,2,3,368.1102362204725,400,0.013042911177774879,Urban
96969321281414,80608,20152,2085,1,4,4,7,967.5436911849433,2500,0.031014291385470426,Urban
96969321281415,70298,17574.5,2085,1,4,4,7,843.7920107547533,900,0.012802640188910069,Urban
9696932130813,56743,18914.333333333332,2336,2,3,4,7,908.1204788425837,2500,0.04405829793983399,Rural
9696932130814,18301,3660.2,2336,2,5,1,1,175.73458805454194,400,0.021856729140484126,Rural
9696932130815,10986,10986,2336,2,1,2,4,527.4630305358172,250,0.022756235208447113,Rural
9696932131513,10366,5183,2086,2,2,1,2,248.8477050124832,400,0.03858769052672197,Rural
9696932131514,31450,5241.666666666667,2086,2,6,1,2,251.66442609307984,600,0.019077901430842606,Rural
9696932131515,34795,11598.333333333334,2086,2,3,2,4,556.8625568145445,700,0.020117833021985918,Rural
96969321371613,18120,9060,2422,2,2,2,3,434.99135778759364,400,0.02207505518763797,Rural
96969321371614,19577,2796.714285714286,2422,2,7,1,1,134.2766605393838,960,0.049037135414006235,Rural
96969321371615,18952,4738,2422,2,4,1,1,227.48223545227577,450,0.023744195863233432,Rural
9696932141213,49112,12278,2291,2,4,3,5,589.4949106971385,1500,0.03054243362111093,Rural
9696932141214,10049,5024.5,2291,2,2,1,1,241.23775686575763,240,0.023882973430192057,Rural
9696932141215,43278,8655.6,2291,2,5,2,3,415.5751872479355,1400,0.03234899949165858,Rural
96969321431213,27701,6925.25,2621,2,4,1,2,332.4971192625312,250,0.009024944947835819,Rural
96969321431214,41939,8387.8,2621,2,5,2,3,402.7174956788938,1300,0.030997400987148,Rural
96969321431215,9082,9082,2621,2,1,2,3,436.04762819281734,480,0.05285179475886369,Rural
96969321491613,63455,10575.833333333334,1229,2,6,2,4,507.76998911721404,4500,0.07091639744700969,Rural
96969321491614,60516,15129,1229,2,4,3,6,726.3779527559055,4000,0.06609822195782933,Rural
96969321491615,38252,9563,1229,2,4,2,3,459.1415402343,1500,0.03921363588831957,Rural
9697032161713,92574,18514.8,2136,2,5,4,7,888.9379681198386,3200,0.03456694104176119,Rural
9697032161714,62053,10342.166666666666,2136,2,6,2,4,496.551117085974,1680,0.02707363060609479,Rural
9697032161715,21348,10674,2136,2,2,2,4,512.4831956980987,1582,0.07410530260445944,Rural
96970321672113,39081,9770.25,2055,2,4,2,4,469.09208757441905,1400,0.035823034210997674,Rural
96970321672114,18046,3007.6666666666665,2055,2,6,1,1,144.40496767172397,710,0.03934389892496952,Rural
96970321672115,25862,8620.666666666666,2055,2,3,2,3,413.8979578772165,1300,0.050266800711468565,Rural
9697032170513,40729,10182.25,2006,2,4,2,4,488.8731515267909,2670,0.06555525546907609,Rural
9697032170514,42118,7019.666666666667,2006,2,6,1,2,337.03027975161643,3120,0.07407759152856261,Rural
9697032170515,49215,9843,2006,2,5,2,4,472.58498175532935,2010,0.040841206949100886,Rural
96970321761613,96843,24210.75,2034,2,4,4,8,1162.4135778759362,3300,0.0340757721260184,Rural
96970321761614,31302,7825.5,2034,2,4,2,3,375.720184367198,780,0.02491853555683343,Rural
96970321761615,75433,12572.166666666666,2034,2,6,3,5,603.6185263427437,3250,0.043084591624355385,Rural
9697032182613,40671,8134.2,2120,2,5,2,3,390.54157864413287,3705,0.09109685033561997,Rural
9697032182614,12992,12992,2120,2,1,3,5,623.7756865757634,705,0.05426416256157635,Rural
9697032182615,34402,11467.333333333334,2120,2,3,2,4,550.5729466743487,2300,0.06685657810592407,Rural
96970321881813,23262,23262,2098,2,1,4,8,1116.8619166506626,960,0.04126902244003095,Rural
96970321881814,64223,12844.6,2098,2,5,3,5,616.6986748607644,2160,0.03363281067530324,Rural
96970321881815,54725,18241.666666666668,2098,2,3,4,7,875.8242109980156,4000,0.07309273640931932,Rural
96971321911014,53571,26785.5,1901,1,2,5,9,1286.0332245054735,1500,0.028000224001792015,Urban
9697132194415,44805,22402.5,2071,2,2,4,8,1075.595352410217,1425,0.03180448610646133,Rural
9697132203514,60358,10059.666666666666,2077,2,6,2,4,482.9876448370783,3965,0.0656913747970443,Rural
96972322151513,19434,3886.8,1749,2,5,1,1,186.61417322834646,400,0.020582484305855717,Rural
96972322151515,30248,7562,1749,2,4,2,3,363.06894565008645,1290,0.0426474477651415,Rural
96972322151519,57797,9632.833333333334,1749,2,6,2,4,462.49439856603294,5250,0.0908351644549025,Rural
96972322182814,50720,12680,2337,2,4,3,5,608.7958517380449,1950,0.03844637223974763,Rural
96972322182815,23670,11835,2337,2,2,2,4,568.2254657192241,950,0.04013519222644698,Rural
96972322182819,63528,12705.6,2337,2,5,3,5,610.0249663913962,1850,0.029121017504092683,Rural
96972322271713,63899,21299.666666666668,1795,2,3,4,8,1022.645797324115,2500,0.039124242945898995,Rural
9697332239513,65759,16439.75,2114,2,4,3,6,789.3100633762243,1200,0.018248452683282897,Rural
9697332239514,74186,18546.5,2114,2,4,4,7,890.4599577491838,10800,0.14558002857682042,Rural
9697332239515,28345,5669,2114,2,5,1,2,272.1816785096985,960,0.03386840712647733,Rural
96973322422113,32249,8062.25,2202,2,4,2,3,387.0870942961398,960,0.02976836491053986,Rural
96973322422114,32002,8000.5,2202,2,4,2,3,384.12233531784136,800,0.024998437597650146,Rural
96973322422115,24834,8278,2202,2,3,2,3,397.44574611100444,450,0.01812031891761295,Rural
108026471814,39833,13277.666666666666,1628,1,3,3,5,637.4911977466231,2580,0.06477041648884091,Urban
10802668315,52755,10551,1245,1,5,2,4,506.5776838870751,2500,0.04738887309259786,Urban
10822692213,15460,2208.5714285714284,1682,2,7,1,1,106.03857444648686,0,0,Rural
10822692214,22731,5682.75,1682,2,4,1,2,272.84184751296334,0,0,Rural
10822692215,16530,4132.5,1682,2,4,1,1,198.41079316304973,0,0,Rural
10822710714,45222,11305.5,1487,2,4,2,4,542.8029575571346,1000,0.022113130777055415,Rural
10822710715,54920,13730,1487,2,4,3,5,659.2087574419052,1200,0.021849963583394028,Rural
10822731513,10446,5223,1503,2,2,1,2,250.76819665834455,0,0,Rural
10822731514,24465,4077.5,1503,2,6,1,1,195.7701171499904,0,0,Rural
10822731515,21825,5456.25,1503,2,4,1,2,261.9670635682735,800,0.03665521191294387,Rural
10822746113,25300,5060,1201,2,5,1,1,242.9421932014596,550,0.021739130434782608,Rural
10822746114,17024,4256,1201,2,4,1,1,204.34031111964663,820,0.048167293233082706,Rural
10822746115,77060,19265,1201,2,4,4,7,924.9567889379681,500,0.006488450558006748,Rural
10832764313,13213,1887.5714285714287,1580,2,7,1,1,90.62662898844962,0,0,Rural
10832764315,13271,2654.2,1580,2,5,1,1,127.43422316112924,0,0,Rural
10832764319,15350,2192.8571428571427,1580,2,7,1,1,105.28409558561276,0,0,Rural
10832785713,17412,3482.4,1564,2,5,1,1,167.19800268868832,180,0.010337698139214336,Rural
10832785714,16870,8435,1564,2,2,2,3,404.9836758210102,360,0.02133965619442798,Rural
10842806313,16443,2740.5,1458,2,6,1,1,131.5776838870751,360,0.021893814997263273,Rural
10842806314,18885,4721.25,1458,2,4,1,1,226.67802957557134,480,0.025416997617156472,Rural
10842806315,24519,6129.75,1458,2,4,1,2,294.3033416554638,350,0.014274644153513602,Rural
10842830313,9162,1832.4,1486,2,5,1,1,87.97772229690801,480,0.05239030779305828,Rural
10842830314,7171,1792.75,1486,2,4,1,1,86.07403495294795,360,0.050202203318923444,Rural
10842830315,8748,2187,1486,2,4,1,1,105.0028807374688,360,0.0411522633744856,Rural
10852839313,32919,16459.5,1639,1,2,3,6,790.2583061263683,600,0.018226556092226374,Urban
10852839314,76899,19224.75,1639,1,4,4,7,923.0242942193202,2160,0.028088791791830842,Urban
10852839315,104275,52137.5,1639,1,2,5,10,2503.240829652391,1440,0.013809637976504436,Urban
10852869413,7535,1507,1486,2,5,1,1,72.354522757826,300,0.039814200398142006,Rural
10852869414,11115,3705,1486,2,3,1,1,177.88553869790667,300,0.02699055330634278,Rural
10852869415,8349,1669.8,1486,2,5,1,1,80.17092375648166,300,0.035932446999640676,Rural
10852890413,17441,8720.5,1527,2,2,2,3,418.6911849433455,480,0.027521357720314204,Rural
10852890414,23420,5855,1527,2,4,1,2,281.1119646629537,600,0.025619128949615714,Rural
10852890415,34488,4311,1527,2,8,1,1,206.98098713270596,720,0.020876826722338204,Rural
108629081215,21848,2731,1588,1,8,1,1,131.12156712118303,360,0.016477480776272427,Urban
10862911915,23438,7812.666666666667,1667,2,3,2,3,375.1040266308175,800,0.03413260517108968,Rural
10862911919,66926,22308.666666666668,1667,2,3,4,8,1071.0901990909674,1560,0.023309326719062846,Rural
108629231214,29230,5846,1622,2,5,1,2,280.67985404263493,1200,0.041053711939787886,Rural
108629231219,13025,3256.25,1622,2,4,1,1,156.34002304589976,384,0.02948176583493282,Rural
10862932515,52951,13237.75,1491,2,4,3,5,635.574707125024,1300,0.024550999981114617,Rural
108629381013,13783,2756.6,1594,2,5,1,1,132.35068177453428,600,0.0435318871073061,Rural
108629381014,13546,4515.333333333333,1594,2,3,1,1,216.79149862364764,130,0.009596928982725527,Rural
10872953113,8846,2211.5,1489,2,4,1,1,106.17918187055886,480,0.054261813248926066,Rural
10872953114,13750,2750,1489,2,5,1,1,132.03380065296716,510,0.03709090909090909,Rural
10872953115,12313,3078.25,1489,2,4,1,1,147.79383522181678,420,0.03411028993746447,Rural
10872965713,19095,3182.5,1426,2,6,1,1,152.7991165738429,1320,0.06912804399057344,Rural
10872965714,37881,6313.5,1426,2,6,1,2,303.1256001536393,2200,0.05807660832607376,Rural
10872977113,17133,5711,1564,2,3,1,2,274.1981947378529,400,0.023346757719021772,Rural
10872977114,20587,3431.1666666666665,1564,2,6,1,1,164.7381729722809,620,0.030116092679846506,Rural
10872977115,22055,5513.75,1564,2,4,1,2,264.7277703091992,350,0.01586941736567672,Rural
108729892614,24227,4845.4,1550,2,5,1,1,232.63875552141346,850,0.03508482271845462,Rural
108729892615,11964,3988,1550,2,3,1,1,191.47301709237564,580,0.04847876964226011,Rural
10883001213,22910,7636.666666666667,1741,1,3,2,3,366.6538633890276,600,0.026189436927106065,Urban
10883007413,20798,2599.75,1578,2,8,1,1,124.8199539082005,380,0.018270987594961055,Rural
10883007414,8092,2023,1578,2,4,1,1,97.1288649894373,260,0.03213049925852694,Rural
10883007415,5782,1927.3333333333333,1578,2,3,1,1,92.53568913641892,190,0.03286060186786579,Rural
10883040314,18521,3086.8333333333335,1514,2,6,1,1,148.20594072082454,440,0.023756816586577398,Rural
